Inv. Date,Area,Customer,Customer Name,Comp,Branch,STYP,Order No,  Item,DLV. No,  Item,Bill Typ,Invoice No,  Item,Mat.Gr,Parts No,Description,Q'ty,BUn,  Sales Amount,        Tax,Faktur Pajak No.
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150648,90,796516106,10,ZFBH,56318761,10,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),6,PC,"3,288,000","361,680",010.002-23.87621845
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150649,20,796516088,10,ZFBH,56318762,1,8R2,YN35V00048F2K,"VALVE, SOLENOID",1,PC,"1,925,000","211,750",010.002-23.87621846
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150649,10,796516089,10,ZFBH,56318762,2,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,PC,"1,096,000","120,560",010.002-23.87621846
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150649,30,796516090,10,ZFBH,56318762,3,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,PC,"1,096,000","120,560",010.002-23.87621846
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150649,40,796516091,10,ZFBH,56318762,4,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),2,PC,"450,000","49,500",010.002-23.87621846
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150649,50,796516092,10,ZFBH,56318762,5,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.002-23.87621846
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150649,60,796516093,10,ZFBH,56318762,6,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),6,PC,"3,288,000","361,680",010.002-23.87621846
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150649,70,796516094,10,ZFBH,56318762,7,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),7,PC,"3,836,000","421,960",010.002-23.87621846
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150649,80,796516095,10,ZFBH,56318762,8,8RB,DKL-HOIL68-I200,OIL HYD 68LL (DRUM),1,PC,"5,050,000","555,500",010.002-23.87621846
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150649,90,796516096,10,ZFBH,56318762,9,8RB,DKL-EOILDH1-S200,OIL ENGINE DH1 15W40 (DRUM),2,PC,"10,720,000","1,179,200",010.002-23.87621846
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,10,796516075,10,ZFBH,56318763,1,8R3,VHS894101570,"SENSOR ASSY,SPEED",1,PC,"622,600","68,486",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,30,796516076,10,ZFBH,56318763,2,8R3,VH11188E0010,"PLUG,CAMSHAFT HOUSIN",2,PC,"236,600","26,026",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,20,796516077,10,ZFBH,56318763,3,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,40,796516078,10,ZFBH,56318763,4,8R1,YN21P01068R100J1J,"FILTER,FUEL",1,PC,"115,700","12,727",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,50,796516079,10,ZFBH,56318763,5,8R1,YN21P01088R100J1J,"FILTER,FUEL",1,PC,"115,700","12,727",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,60,796516080,10,ZFBH,56318763,6,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,70,796516081,10,ZFBH,56318763,7,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,100,796516082,10,ZFBH,56318763,8,8R1,YN52V01016R610,REPAIR KIT,2,PC,"1,664,000","183,039",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,110,796516083,10,ZFBH,56318763,9,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,120,796516084,10,ZFBH,56318763,10,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,130,796516085,10,ZFBH,56318763,11,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,80,796516086,10,ZFBH,56318763,12,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),6,PC,"1,350,000","148,500",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150650,90,796516087,10,ZFBH,56318763,13,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),2,PC,"1,300,000","143,000",010.002-23.87621847
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,60,796516062,10,ZFBH,56318764,1,8R7,YN58S00009F1,"GAUGE, LEVEL, OIL",1,PC,"264,000","29,040",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,130,796516063,10,ZFBH,56318764,2,8R7,YN58S00009F1,"GAUGE, LEVEL, OIL",1,PC,"264,000","29,040",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,10,796516064,10,ZFBH,56318764,3,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,20,796516065,10,ZFBH,56318764,4,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,30,796516066,10,ZFBH,56318764,5,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,40,796516067,10,ZFBH,56318764,6,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,70,796516068,10,ZFBH,56318764,7,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,80,796516069,10,ZFBH,56318764,8,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,90,796516070,10,ZFBH,56318764,9,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,100,796516071,10,ZFBH,56318764,10,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,120,796516072,10,ZFBH,56318764,11,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,110,796516073,10,ZFBH,56318764,12,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150651,50,796516074,10,ZFBH,56318764,13,8R6,YN01F01039P1-DK,GUIDE TRACK,5,PC,"5,200,000","571,999",010.002-23.87621848
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,10,796516051,10,ZFBH,56318765,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,20,796516052,10,ZFBH,56318765,2,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,30,796516053,10,ZFBH,56318765,3,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,40,796516054,10,ZFBH,56318765,4,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,50,796516055,10,ZFBH,56318765,5,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,80,796516056,10,ZFBH,56318765,6,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,90,796516057,10,ZFBH,56318765,7,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,100,796516058,10,ZFBH,56318765,8,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,60,796516059,10,ZFBH,56318765,9,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,110,796516060,10,ZFBH,56318765,10,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150652,70,796516061,10,ZFBH,56318765,11,8R6,2424N196D3J1A, SHOE,16,PC,"6,400,000","704,000",010.002-23.87621849
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150653,70,796516042,10,ZFBH,56318766,1,8R5,YN35V00054F1K,"VALVE, SOLENOID",1,PC,"1,935,000","212,850",010.002-23.87621850
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150653,40,796516043,10,ZFBH,56318766,2,8R2,YN35V00048F2K,"VALVE, SOLENOID",1,PC,"1,925,000","211,750",010.002-23.87621850
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150653,30,796516044,10,ZFBH,56318766,3,8R9,YN52S00103P1,"SENSOR, PRESS",1,PC,"926,000","101,860",010.002-23.87621850
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150653,80,796516045,10,ZFBH,56318766,4,8R9,YN52S00103P1,"SENSOR, PRESS",1,PC,"926,000","101,860",010.002-23.87621850
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150653,10,796516046,10,ZFBH,56318766,5,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,PC,"1,096,000","120,560",010.002-23.87621850
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150653,20,796516047,10,ZFBH,56318766,6,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),3,PC,"1,644,000","180,840",010.002-23.87621850
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150653,50,796516048,10,ZFBH,56318766,7,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,PC,"1,096,000","120,560",010.002-23.87621850
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150653,60,796516049,10,ZFBH,56318766,8,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),1,PC,"548,000","60,280",010.002-23.87621850
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,90,796516022,10,ZFBH,56318767,1,8R7,YN58S00009F1,"GAUGE, LEVEL, OIL",1,PC,"264,000","29,040",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,80,796516023,10,ZFBH,56318767,2,8R9,YN52S00045F1,"SENSOR, LEVEL",1,PC,"719,000","79,090",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,100,796516024,10,ZFBH,56318767,3,8R1,YN50V00020F1,"FILTER, INLINE",1,PC,"888,000","97,680",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,10,796516025,10,ZFBH,56318767,4,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,20,796516026,10,ZFBH,56318767,5,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,30,796516027,10,ZFBH,56318767,6,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,40,796516028,10,ZFBH,56318767,7,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,50,796516029,10,ZFBH,56318767,8,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,60,796516030,10,ZFBH,56318767,9,8R1,LQ50V01007P1,FILTER,1,PC,"471,900","51,909",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,70,796516031,10,ZFBH,56318767,10,8R1,LQ50V01009P1,FILTER,1,PC,"242,450","26,670",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,140,796516032,10,ZFBH,56318767,11,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"318,000","34,980",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,150,796516033,10,ZFBH,56318767,12,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"376,200","41,382",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,110,796516034,10,ZFBH,56318767,13,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"675,000","74,250",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,120,796516035,10,ZFBH,56318767,14,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),6,PC,"3,288,000","361,679",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150654,130,796516036,10,ZFBH,56318767,15,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.002-23.87621851
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,100,796515968,10,ZFBH,56318768,1,8R1,YN50V00020F1,"FILTER, INLINE",1,PC,"888,000","97,679",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,10,796515969,10,ZFBH,56318768,2,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,20,796515970,10,ZFBH,56318768,3,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,30,796515971,10,ZFBH,56318768,4,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,40,796515972,10,ZFBH,56318768,5,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,50,796515973,10,ZFBH,56318768,6,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,60,796515974,10,ZFBH,56318768,7,8R1,LQ50V01007P1,FILTER,1,PC,"471,900","51,909",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,70,796515975,10,ZFBH,56318768,8,8R1,LQ50V01009P1,FILTER,1,PC,"242,450","26,670",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,80,796515976,10,ZFBH,56318768,9,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"318,000","34,980",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,90,796515977,10,ZFBH,56318768,10,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"376,200","41,382",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,110,796515978,10,ZFBH,56318768,11,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"675,000","74,250",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150656,120,796515979,10,ZFBH,56318768,12,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.002-23.87621852
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150683,10,796515947,10,ZFBH,56318769,1,8R7,YN53C01003F1,ARM ASSY,1,PC,"1,390,350","152,939",010.002-23.87621853
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150685,10,796515932,10,ZFBH,56318770,1,8RJ,YN12P01023P1,CLAMP ASSY,2,PC,"872,300","95,953",010.002-23.87621854
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150685,20,796515933,10,ZFBH,56318770,2,8RJ,HR91C08000GM,U-BOLT,2,PC,"362,700","39,897",010.002-23.87621854
16.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150687,10,796515956,10,ZFBH,56318771,1,8R3,VA3434904400-DK,V-BELT,3,PC,"731,250","80,438",010.002-23.87621855
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901149029,50,796517036,10,ZFBH,56318972,1,8R6,ZS23C08016,CAPSCREW,4,PC,"36,400","4,004",010.002-23.87622090
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150862,10,796517057,10,ZFBH,56318973,1,8R9,YN52S00103P1,"SENSOR, PRESS",2,PC,"1,852,000","203,720",010.002-23.87622091
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150908,10,796517053,10,ZFBH,56318974,1,8R3,VH13411E0241,CRANKSHAFT,1,PC,"33,782,650","3,716,092",010.002-23.87622092
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150908,20,796517054,10,ZFBH,56318974,2,8R3,VH13501E0241,CAMSHAFT SUB-ASSY,1,PC,"8,170,800","898,788",010.002-23.87622092
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150910,10,796517051,10,ZFBH,56318975,1,8R4,LP10V01003R999,SEAL KIT,2,PC,"525,200","57,772",010.002-23.87622093
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150910,20,796517052,10,ZFBH,56318975,2,8R5,YN35V00061F1K,"VALVE, SOLENOID",2,PC,"3,400,000","374,000",010.002-23.87622093
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150911,10,796517037,10,ZFBH,56318976,1,8R3,VHS228351110,"BOLT,JOINT",5,PC,"84,500","9,295",010.002-23.87622094
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150911,20,796517038,10,ZFBH,56318976,2,8R3,VHS228351310,"BOLT,JOINT",5,PC,"406,250","44,688",010.002-23.87622094
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150911,40,796517039,10,ZFBH,56318976,3,8R3,VHS227401110,"DAMPER,FLOW",4,PC,"3,073,200","338,052",010.002-23.87622094
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150911,30,796517040,10,ZFBH,56318976,4,8R3,VHS227621070,"SWITCH,PRESSURE",2,PC,"3,461,900","380,809",010.002-23.87622094
17.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901150911,50,796517041,10,ZFBH,56318976,5,8R3,VH89411E0050,"SENSOR, SPEED",2,PC,"842,400","92,664",010.002-23.87622094
19.01.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901151139,10,796518731,10,ZFBH,56319227,1,8R6,YN52D00009F1J1B, IDLER ASSEMBLY,1,PC,"3,397,389","373,713",010.002-23.87622422
19.01.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901151154,10,796518705,10,ZFBH,56319228,1,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),1,PC,"548,000","60,280",010.002-23.87622423
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,100,796518911,10,ZFBH,56319230,1,8R7,2438U1018S4,BUSHING,1,PC,"565,500","62,205",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,110,796518912,10,ZFBH,56319230,2,8R4,YN01V00175R30MJ3V," SEAL KIT,CYL",1,PC,"869,000","95,590",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,10,796518913,10,ZFBH,56319230,3,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,20,796518914,10,ZFBH,56319230,4,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,30,796518915,10,ZFBH,56319230,5,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,50,796518916,10,ZFBH,56319230,6,8R1,VA32G6200100J1M," ELEMENT, FUEL",1,PC,"113,100","12,441",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,60,796518917,10,ZFBH,56319230,7,8R1,VA3436204100J1M," FILTER, FUEL",1,PC,"193,700","21,307",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,70,796518918,10,ZFBH,56319230,8,8R1,VA32G4001100J1M," FILTER, OIL",1,PC,"109,200","12,012",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,80,796518919,10,ZFBH,56319230,9,8R1,YN21P01068R100J1J,"FILTER,FUEL",1,PC,"115,700","12,727",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,120,796518920,10,ZFBH,56319230,10,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,130,796518921,10,ZFBH,56319230,11,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,40,796518922,10,ZFBH,56319230,12,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151105,90,796518923,10,ZFBH,56319230,13,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.002-23.87622425
19.01.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901151107,90,796518924,10,ZFBH,56319231,1,8R3,YN35V00049F1K,"VALVE, SOLENOID",1,PC,"1,846,000","203,060",010.002-23.87622426
